city,year,genus,count,total_count_run,rel_pct_abund,pollutant,concentration_ppm,lat,lon
Cape Town,2021,Corynebacterium,11664,1162314,1,NO2,6.7,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,NO2,21.38,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,NO2,18.31,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,NO2,1.71,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM10,26.42,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM10,23.77,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM10,23.41,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM10,34.45,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM10,31.52,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM10,44.87,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM10,37.15,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM10,35.63,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM10,31.57,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM10,28.4,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM10,23.92,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM10,24.19,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM2.5,8.16,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM2.5,7.51,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM2.5,8,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM2.5,15.52,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM2.5,12.67,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM2.5,19.81,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM2.5,16.06,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM2.5,17.11,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM2.5,11.43,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM2.5,9.89,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM2.5,8.83,-33.9249,18.4241
Cape Town,2021,Corynebacterium,11664,1162314,1,PM2.5,7.56,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,NO2,4.58,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,NO2,4.43,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,NO2,4.63,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,NO2,9.46,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,NO2,5.85,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,NO2,4.86,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,NO2,6.84,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,NO2,10.44,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,NO2,6.7,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,NO2,21.38,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,NO2,18.31,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,NO2,1.71,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM10,26.42,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM10,23.77,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM10,23.41,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM10,34.45,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM10,31.52,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM10,44.87,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM10,37.15,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM10,35.63,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM10,31.57,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM10,28.4,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM10,23.92,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM10,24.19,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM2.5,8.16,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM2.5,7.51,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM2.5,8,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM2.5,15.52,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM2.5,12.67,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM2.5,19.81,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM2.5,16.06,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM2.5,17.11,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM2.5,11.43,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM2.5,9.89,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM2.5,8.83,-33.9249,18.4241
Cape Town,2021,Peptostreptococcales-Tissierellales,7758,1162314,0.67,PM2.5,7.56,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,NO2,4.58,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,NO2,4.43,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,NO2,4.63,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,NO2,9.46,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,NO2,5.85,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,NO2,4.86,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,NO2,6.84,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,NO2,10.44,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,NO2,6.7,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,NO2,21.38,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,NO2,18.31,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,NO2,1.71,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM10,26.42,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM10,23.77,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM10,23.41,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM10,34.45,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM10,31.52,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM10,44.87,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM10,37.15,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM10,35.63,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM10,31.57,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM10,28.4,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM10,23.92,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM10,24.19,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM2.5,8.16,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM2.5,7.51,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM2.5,8,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM2.5,15.52,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM2.5,12.67,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM2.5,19.81,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM2.5,16.06,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM2.5,17.11,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM2.5,11.43,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM2.5,9.89,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM2.5,8.83,-33.9249,18.4241
Cape Town,2021,Veillonella,7460,1162314,0.64,PM2.5,7.56,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,NO2,4.58,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,NO2,4.43,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,NO2,4.63,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,NO2,9.46,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,NO2,5.85,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,NO2,4.86,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,NO2,6.84,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,NO2,10.44,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,NO2,6.7,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,NO2,21.38,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,NO2,18.31,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,NO2,1.71,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM10,26.42,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM10,23.77,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM10,23.41,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM10,34.45,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM10,31.52,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM10,44.87,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM10,37.15,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM10,35.63,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM10,31.57,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM10,28.4,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM10,23.92,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM10,24.19,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM2.5,8.16,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM2.5,7.51,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM2.5,8,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM2.5,15.52,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM2.5,12.67,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM2.5,19.81,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM2.5,16.06,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM2.5,17.11,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM2.5,11.43,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM2.5,9.89,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM2.5,8.83,-33.9249,18.4241
Cape Town,2021,Prevotella,6500,1162314,0.56,PM2.5,7.56,-33.9249,18.4241
St. Louis,2017,Corynebacterium,173501,1013108,17.13,PM2.5,277.23,38.627,-90.1994
St. Louis,2017,Corynebacterium,173501,1013108,17.13,PM2.5,278.9,38.627,-90.1994
St. Louis,2017,Corynebacterium,173501,1013108,17.13,PM2.5,281.25,38.627,-90.1994
St. Louis,2017,Corynebacterium,173501,1013108,17.13,PM2.5,283.1,38.627,-90.1994
St. Louis,2017,Corynebacterium,173501,1013108,17.13,PM2.5,283.74,38.627,-90.1994
St. Louis,2017,Corynebacterium,173501,1013108,17.13,PM2.5,286.03,38.627,-90.1994
St. Louis,2017,Corynebacterium,173501,1013108,17.13,PM2.5,288.46,38.627,-90.1994
St. Louis,2017,Corynebacterium,173501,1013108,17.13,PM2.5,287.27,38.627,-90.1994
St. Louis,2017,Corynebacterium,173501,1013108,17.13,PM2.5,286.6,38.627,-90.1994
St. Louis,2017,Corynebacterium,173501,1013108,17.13,PM2.5,283.07,38.627,-90.1994
St. Louis,2017,Corynebacterium,173501,1013108,17.13,PM2.5,280.13,38.627,-90.1994
St. Louis,2017,Corynebacterium,173501,1013108,17.13,PM2.5,277.47,38.627,-90.1994
St. Louis,2017,Staphylococcus,162753,1013108,16.06,PM2.5,277.23,38.627,-90.1994
St. Louis,2017,Staphylococcus,162753,1013108,16.06,PM2.5,278.9,38.627,-90.1994
St. Louis,2017,Staphylococcus,162753,1013108,16.06,PM2.5,281.25,38.627,-90.1994
St. Louis,2017,Staphylococcus,162753,1013108,16.06,PM2.5,283.1,38.627,-90.1994
St. Louis,2017,Staphylococcus,162753,1013108,16.06,PM2.5,283.74,38.627,-90.1994
St. Louis,2017,Staphylococcus,162753,1013108,16.06,PM2.5,286.03,38.627,-90.1994
St. Louis,2017,Staphylococcus,162753,1013108,16.06,PM2.5,288.46,38.627,-90.1994
St. Louis,2017,Staphylococcus,162753,1013108,16.06,PM2.5,287.27,38.627,-90.1994
St. Louis,2017,Staphylococcus,162753,1013108,16.06,PM2.5,286.6,38.627,-90.1994
St. Louis,2017,Staphylococcus,162753,1013108,16.06,PM2.5,283.07,38.627,-90.1994
St. Louis,2017,Staphylococcus,162753,1013108,16.06,PM2.5,280.13,38.627,-90.1994
St. Louis,2017,Staphylococcus,162753,1013108,16.06,PM2.5,277.47,38.627,-90.1994
St. Louis,2017,Streptococcus,128950,1013108,12.73,PM2.5,277.23,38.627,-90.1994
St. Louis,2017,Streptococcus,128950,1013108,12.73,PM2.5,278.9,38.627,-90.1994
St. Louis,2017,Streptococcus,128950,1013108,12.73,PM2.5,281.25,38.627,-90.1994
St. Louis,2017,Streptococcus,128950,1013108,12.73,PM2.5,283.1,38.627,-90.1994
St. Louis,2017,Streptococcus,128950,1013108,12.73,PM2.5,283.74,38.627,-90.1994
St. Louis,2017,Streptococcus,128950,1013108,12.73,PM2.5,286.03,38.627,-90.1994
St. Louis,2017,Streptococcus,128950,1013108,12.73,PM2.5,288.46,38.627,-90.1994
St. Louis,2017,Streptococcus,128950,1013108,12.73,PM2.5,287.27,38.627,-90.1994
St. Louis,2017,Streptococcus,128950,1013108,12.73,PM2.5,286.6,38.627,-90.1994
St. Louis,2017,Streptococcus,128950,1013108,12.73,PM2.5,283.07,38.627,-90.1994
St. Louis,2017,Streptococcus,128950,1013108,12.73,PM2.5,280.13,38.627,-90.1994
St. Louis,2017,Streptococcus,128950,1013108,12.73,PM2.5,277.47,38.627,-90.1994
St. Louis,2017,Moraxella,72828,1013108,7.19,PM2.5,277.23,38.627,-90.1994
St. Louis,2017,Moraxella,72828,1013108,7.19,PM2.5,278.9,38.627,-90.1994
St. Louis,2017,Moraxella,72828,1013108,7.19,PM2.5,281.25,38.627,-90.1994
St. Louis,2017,Moraxella,72828,1013108,7.19,PM2.5,283.1,38.627,-90.1994
St. Louis,2017,Moraxella,72828,1013108,7.19,PM2.5,283.74,38.627,-90.1994
St. Louis,2017,Moraxella,72828,1013108,7.19,PM2.5,286.03,38.627,-90.1994
St. Louis,2017,Moraxella,72828,1013108,7.19,PM2.5,288.46,38.627,-90.1994
St. Louis,2017,Moraxella,72828,1013108,7.19,PM2.5,287.27,38.627,-90.1994
St. Louis,2017,Moraxella,72828,1013108,7.19,PM2.5,286.6,38.627,-90.1994
St. Louis,2017,Moraxella,72828,1013108,7.19,PM2.5,283.07,38.627,-90.1994
St. Louis,2017,Moraxella,72828,1013108,7.19,PM2.5,280.13,38.627,-90.1994
St. Louis,2017,Moraxella,72828,1013108,7.19,PM2.5,277.47,38.627,-90.1994
St. Louis,2017,Dolosigranulum,37161,1013108,3.67,PM2.5,277.23,38.627,-90.1994
St. Louis,2017,Dolosigranulum,37161,1013108,3.67,PM2.5,278.9,38.627,-90.1994
St. Louis,2017,Dolosigranulum,37161,1013108,3.67,PM2.5,281.25,38.627,-90.1994
St. Louis,2017,Dolosigranulum,37161,1013108,3.67,PM2.5,283.1,38.627,-90.1994
St. Louis,2017,Dolosigranulum,37161,1013108,3.67,PM2.5,283.74,38.627,-90.1994
St. Louis,2017,Dolosigranulum,37161,1013108,3.67,PM2.5,286.03,38.627,-90.1994
St. Louis,2017,Dolosigranulum,37161,1013108,3.67,PM2.5,288.46,38.627,-90.1994
St. Louis,2017,Dolosigranulum,37161,1013108,3.67,PM2.5,287.27,38.627,-90.1994
St. Louis,2017,Dolosigranulum,37161,1013108,3.67,PM2.5,286.6,38.627,-90.1994
St. Louis,2017,Dolosigranulum,37161,1013108,3.67,PM2.5,283.07,38.627,-90.1994
St. Louis,2017,Dolosigranulum,37161,1013108,3.67,PM2.5,280.13,38.627,-90.1994
St. Louis,2017,Dolosigranulum,37161,1013108,3.67,PM2.5,277.47,38.627,-90.1994
St. Louis,2017,Cutibacterium,32136,1013108,3.17,PM2.5,277.23,38.627,-90.1994
St. Louis,2017,Cutibacterium,32136,1013108,3.17,PM2.5,278.9,38.627,-90.1994
St. Louis,2017,Cutibacterium,32136,1013108,3.17,PM2.5,281.25,38.627,-90.1994
St. Louis,2017,Cutibacterium,32136,1013108,3.17,PM2.5,283.1,38.627,-90.1994
St. Louis,2017,Cutibacterium,32136,1013108,3.17,PM2.5,283.74,38.627,-90.1994
St. Louis,2017,Cutibacterium,32136,1013108,3.17,PM2.5,286.03,38.627,-90.1994
St. Louis,2017,Cutibacterium,32136,1013108,3.17,PM2.5,288.46,38.627,-90.1994
St. Louis,2017,Cutibacterium,32136,1013108,3.17,PM2.5,287.27,38.627,-90.1994
St. Louis,2017,Cutibacterium,32136,1013108,3.17,PM2.5,286.6,38.627,-90.1994
St. Louis,2017,Cutibacterium,32136,1013108,3.17,PM2.5,283.07,38.627,-90.1994
St. Louis,2017,Cutibacterium,32136,1013108,3.17,PM2.5,280.13,38.627,-90.1994
St. Louis,2017,Cutibacterium,32136,1013108,3.17,PM2.5,277.47,38.627,-90.1994
St. Louis,2017,Acinetobacter,27428,1013108,2.71,PM2.5,277.23,38.627,-90.1994
St. Louis,2017,Acinetobacter,27428,1013108,2.71,PM2.5,278.9,38.627,-90.1994
St. Louis,2017,Acinetobacter,27428,1013108,2.71,PM2.5,281.25,38.627,-90.1994
St. Louis,2017,Acinetobacter,27428,1013108,2.71,PM2.5,283.1,38.627,-90.1994
St. Louis,2017,Acinetobacter,27428,1013108,2.71,PM2.5,283.74,38.627,-90.1994
St. Louis,2017,Acinetobacter,27428,1013108,2.71,PM2.5,286.03,38.627,-90.1994
St. Louis,2017,Acinetobacter,27428,1013108,2.71,PM2.5,288.46,38.627,-90.1994
St. Louis,2017,Acinetobacter,27428,1013108,2.71,PM2.5,287.27,38.627,-90.1994
St. Louis,2017,Acinetobacter,27428,1013108,2.71,PM2.5,286.6,38.627,-90.1994
St. Louis,2017,Acinetobacter,27428,1013108,2.71,PM2.5,283.07,38.627,-90.1994
St. Louis,2017,Acinetobacter,27428,1013108,2.71,PM2.5,280.13,38.627,-90.1994
St. Louis,2017,Acinetobacter,27428,1013108,2.71,PM2.5,277.47,38.627,-90.1994
St. Louis,2017,Haemophilus,24175,1013108,2.39,PM2.5,277.23,38.627,-90.1994
St. Louis,2017,Haemophilus,24175,1013108,2.39,PM2.5,278.9,38.627,-90.1994
St. Louis,2017,Haemophilus,24175,1013108,2.39,PM2.5,281.25,38.627,-90.1994
St. Louis,2017,Haemophilus,24175,1013108,2.39,PM2.5,283.1,38.627,-90.1994
St. Louis,2017,Haemophilus,24175,1013108,2.39,PM2.5,283.74,38.627,-90.1994
St. Louis,2017,Haemophilus,24175,1013108,2.39,PM2.5,286.03,38.627,-90.1994
St. Louis,2017,Haemophilus,24175,1013108,2.39,PM2.5,288.46,38.627,-90.1994
St. Louis,2017,Haemophilus,24175,1013108,2.39,PM2.5,287.27,38.627,-90.1994
St. Louis,2017,Haemophilus,24175,1013108,2.39,PM2.5,286.6,38.627,-90.1994
St. Louis,2017,Haemophilus,24175,1013108,2.39,PM2.5,283.07,38.627,-90.1994
St. Louis,2017,Haemophilus,24175,1013108,2.39,PM2.5,280.13,38.627,-90.1994
St. Louis,2017,Haemophilus,24175,1013108,2.39,PM2.5,277.47,38.627,-90.1994
St. Louis,2017,Veillonella,22791,1013108,2.25,PM2.5,277.23,38.627,-90.1994
St. Louis,2017,Veillonella,22791,1013108,2.25,PM2.5,278.9,38.627,-90.1994
St. Louis,2017,Veillonella,22791,1013108,2.25,PM2.5,281.25,38.627,-90.1994
St. Louis,2017,Veillonella,22791,1013108,2.25,PM2.5,283.1,38.627,-90.1994
St. Louis,2017,Veillonella,22791,1013108,2.25,PM2.5,283.74,38.627,-90.1994
St. Louis,2017,Veillonella,22791,1013108,2.25,PM2.5,286.03,38.627,-90.1994
St. Louis,2017,Veillonella,22791,1013108,2.25,PM2.5,288.46,38.627,-90.1994
St. Louis,2017,Veillonella,22791,1013108,2.25,PM2.5,287.27,38.627,-90.1994
St. Louis,2017,Veillonella,22791,1013108,2.25,PM2.5,286.6,38.627,-90.1994
St. Louis,2017,Veillonella,22791,1013108,2.25,PM2.5,283.07,38.627,-90.1994
St. Louis,2017,Veillonella,22791,1013108,2.25,PM2.5,280.13,38.627,-90.1994
St. Louis,2017,Veillonella,22791,1013108,2.25,PM2.5,277.47,38.627,-90.1994
St. Louis,2017,Escherichia-Shigella,21695,1013108,2.14,PM2.5,277.23,38.627,-90.1994
St. Louis,2017,Escherichia-Shigella,21695,1013108,2.14,PM2.5,278.9,38.627,-90.1994
St. Louis,2017,Escherichia-Shigella,21695,1013108,2.14,PM2.5,281.25,38.627,-90.1994
St. Louis,2017,Escherichia-Shigella,21695,1013108,2.14,PM2.5,283.1,38.627,-90.1994
St. Louis,2017,Escherichia-Shigella,21695,1013108,2.14,PM2.5,283.74,38.627,-90.1994
St. Louis,2017,Escherichia-Shigella,21695,1013108,2.14,PM2.5,286.03,38.627,-90.1994
St. Louis,2017,Escherichia-Shigella,21695,1013108,2.14,PM2.5,288.46,38.627,-90.1994
St. Louis,2017,Escherichia-Shigella,21695,1013108,2.14,PM2.5,287.27,38.627,-90.1994
St. Louis,2017,Escherichia-Shigella,21695,1013108,2.14,PM2.5,286.6,38.627,-90.1994
St. Louis,2017,Escherichia-Shigella,21695,1013108,2.14,PM2.5,283.07,38.627,-90.1994
St. Louis,2017,Escherichia-Shigella,21695,1013108,2.14,PM2.5,280.13,38.627,-90.1994
St. Louis,2017,Escherichia-Shigella,21695,1013108,2.14,PM2.5,277.47,38.627,-90.1994
umtata,2021,Moraxella,698186,1691365,41.28,NA,NA,-31.5889,28.7844
umtata,2021,Staphylococcus,258356,1691365,15.27,NA,NA,-31.5889,28.7844
umtata,2021,Streptococcus,235755,1691365,13.94,NA,NA,-31.5889,28.7844
umtata,2021,Haemophilus,121505,1691365,7.18,NA,NA,-31.5889,28.7844
umtata,2021,Ornithobacterium,92961,1691365,5.5,NA,NA,-31.5889,28.7844
umtata,2021,Corynebacterium,29416,1691365,1.74,NA,NA,-31.5889,28.7844
umtata,2021,Chryseobacterium,28084,1691365,1.66,NA,NA,-31.5889,28.7844
umtata,2021,Microbacterium,27527,1691365,1.63,NA,NA,-31.5889,28.7844
umtata,2021,Prevotellaceae,23499,1691365,1.39,NA,NA,-31.5889,28.7844
umtata,2021,Veillonella,21829,1691365,1.29,NA,NA,-31.5889,28.7844
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,NO2,15.83,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,NO2,17.09,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,NO2,14.33,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,NO2,10.85,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,NO2,8.64,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,NO2,8.59,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,NO2,7.49,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,NO2,8.16,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,NO2,7.41,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,NO2,8.6,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,NO2,10.75,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,NO2,12.58,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,PM10,23.35,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,PM10,27.54,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,PM10,24.25,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,PM10,23.9,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,PM10,18.69,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,PM10,24.48,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,PM10,17.2,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,PM10,19.23,39.9526,-75.1652
Philadelphia,2017,Peptostreptococcales-Tissierellales,155343,462740,33.57,PM10,23.45,39.9526,-75.1652
